albatross,maine,august 30
long-tailed duck,kansas,june 17
little grebe,kentucky,august 12
albatross,michigan,september 24
bald eagle,maine,june 28
vulture,maine,august 02
common teal,michigan,june 12
flamingo,new york,july 02
little grebe,new york,july 29
little grebe,michigan,september 15
vulture,maine,august 14
little grebe,new york,august 17
stork,michigan,august 17
little grebe,kentucky,july 30
common teal,kansas,may 20
long-tailed duck,maine,june 15
common teal,maine,august 07
long-tailed duck,missouri,august 05
shoebill,kansas,july 30
heron,new york,july 14
shoebill,maine,july 04
shoebill,michigan,september 11
shoebill,maine,august 01
shoebill,new york,march 07
long-tailed duck,michigan,october 31
stork,michigan,october 25
stork,kentucky,july 13
stork,maine,april 17
shoebill,kansas,may 31
shoebill,missouri,july 18
little grebe,kansas,july 31
little grebe,michigan,july 15
albatross,missouri,march 27
shoebill,new york,august 18
common teal,new york,july 24
little grebe,missouri,july 13
little grebe,new york,june 18
little grebe,missouri,september 01
long-tailed duck,missouri,july 16
bald eagle,new york,july 24
vulture,missouri,september 03
vulture,missouri,march 07
flamingo,kansas,may 05
stork,maine,may 12
common teal,new york,september 01
heron,michigan,june 19
albatross,maine,june 06
shoebill,maine,june 29
shoebill,kentucky,july 04
flamingo,missouri,august 06
bald eagle,missouri,april 23
bald eagle,michigan,september 03
bald eagle,new york,july 06
long-tailed duck,michigan,may 21
long-tailed duck,kentucky,august 20
heron,maine,july 26
heron,new york,june 25
long-tailed duck,michigan,july 29
bald eagle,kansas,june 07
shoebill,missouri,september 16
shoebill,missouri,july 21
bald eagle,maine,october 07
little grebe,new york,august 07
bald eagle,maine,july 14
shoebill,kansas,july 12
stork,kentucky,june 05
albatross,kansas,july 13
common teal,missouri,september 10
bald eagle,kansas,may 14
albatross,kansas,july 08
shoebill,kentucky,september 08
albatross,new york,july 29
long-tailed duck,michigan,july 21
long-tailed duck,new york,july 16
vulture,kentucky,october 06
flamingo,michigan,july 18
long-tailed duck,missouri,july 13
flamingo,missouri,august 24
long-tailed duck,kentucky,july 25
bald eagle,new york,september 16
shoebill,missouri,july 19
common teal,michigan,june 14
flamingo,kansas,august 16
little grebe,new york,august 21
bald eagle,new york,august 23
long-tailed duck,maine,october 01
long-tailed duck,kentucky,october 04
heron,missouri,july 03
stork,missouri,june 07
shoebill,maine,may 30
heron,kentucky,july 11
heron,michigan,september 02
stork,new york,august 03
stork,missouri,may 03
albatross,kansas,august 13
stork,kansas,june 12
vulture,maine,september 06
albatross,maine,september 01
common teal,new york,may 30
stork,kansas,august 11
stork,michigan,august 15
shoebill,kansas,september 05
heron,michigan,july 18
long-tailed duck,michigan,november 05
stork,maine,august 25
flamingo,michigan,september 04
vulture,kentucky,august 30
long-tailed duck,kentucky,july 01
vulture,new york,august 04
little grebe,michigan,july 16
common teal,new york,june 22
heron,new york,august 03
flamingo,maine,october 08
little grebe,new york,july 30
albatross,maine,july 26
shoebill,kansas,july 15
common teal,missouri,november 15
vulture,new york,august 02
shoebill,new york,september 16
flamingo,kentucky,june 22
common teal,maine,september 30
bald eagle,michigan,june 29
heron,kentucky,july 29
albatross,kentucky,july 28
albatross,new york,july 20
long-tailed duck,michigan,september 17
flamingo,michigan,november 06
bald eagle,michigan,june 13
albatross,kentucky,july 19
common teal,new york,march 24
heron,missouri,august 19
flamingo,michigan,july 22
little grebe,kentucky,august 05
heron,kentucky,september 05
common teal,kansas,may 29
stork,new york,november 02
little grebe,michigan,july 25
common teal,michigan,february 28
stork,kentucky,september 24
bald eagle,kentucky,july 02
albatross,kansas,july 15
bald eagle,kentucky,may 27
albatross,michigan,december 02
vulture,kentucky,august 05
heron,new york,september 03
albatross,kansas,october 17
shoebill,michigan,august 07
heron,kentucky,july 04
shoebill,new york,july 24
flamingo,michigan,november 08
long-tailed duck,kentucky,july 14
stork,missouri,june 29
stork,kentucky,july 01
stork,missouri,june 27
albatross,kentucky,april 24
stork,kansas,may 26
bald eagle,kansas,august 24
common teal,kentucky,may 15
shoebill,missouri,september 24
albatross,missouri,may 19
common teal,missouri,october 15
vulture,kansas,august 03
flamingo,maine,august 21
vulture,missouri,june 23
shoebill,maine,june 20
long-tailed duck,michigan,august 15
stork,kansas,may 04
flamingo,michigan,august 03
bald eagle,new york,may 17
little grebe,new york,may 25
shoebill,maine,july 29
shoebill,maine,june 29
bald eagle,kansas,august 06
long-tailed duck,michigan,july 13
bald eagle,maine,september 05
vulture,missouri,june 22
little grebe,new york,may 21
heron,missouri,october 01
bald eagle,kansas,june 10
little grebe,maine,june 29
little grebe,missouri,may 15
common teal,michigan,december 10
little grebe,new york,august 22
heron,michigan,september 11
flamingo,maine,august 20
common teal,missouri,august 27
flamingo,kansas,august 07
shoebill,new york,may 14
long-tailed duck,new york,august 10
common teal,kentucky,june 21
long-tailed duck,new york,august 17
stork,kentucky,july 05
vulture,kentucky,june 21
heron,maine,may 21
stork,kentucky,may 12
shoebill,michigan,july 28
stork,kansas,august 09
shoebill,new york,may 23
heron,kansas,june 27
albatross,maine,november 13
heron,kansas,april 19
stork,kentucky,june 09
shoebill,maine,october 22
common teal,missouri,march 18
stork,maine,june 27
long-tailed duck,maine,june 30
vulture,missouri,may 15
flamingo,new york,june 29
little grebe,kentucky,june 19
vulture,michigan,august 15
shoebill,maine,june 14
common teal,new york,november 10
stork,new york,june 23
flamingo,new york,august 11
albatross,missouri,june 23
albatross,new york,june 08
little grebe,kentucky,june 24
heron,new york,september 20
little grebe,maine,august 23
heron,kentucky,september 04
stork,new york,july 25
shoebill,michigan,may 18
shoebill,maine,july 08
flamingo,kentucky,april 15
shoebill,maine,october 09
little grebe,new york,may 11
stork,kentucky,june 28
stork,new york,april 14
flamingo,missouri,june 09
vulture,maine,july 05
long-tailed duck,maine,july 25
shoebill,kentucky,september 27
bald eagle,new york,june 30
heron,new york,june 14
flamingo,michigan,november 03
long-tailed duck,kentucky,july 14
stork,kansas,june 21
long-tailed duck,kansas,august 08
shoebill,maine,july 27
albatross,kansas,august 02
bald eagle,missouri,may 13
heron,missouri,august 26
little grebe,kansas,july 27
stork,missouri,october 23
common teal,new york,july 21
long-tailed duck,kentucky,november 17
stork,michigan,july 16
long-tailed duck,michigan,june 25
flamingo,kentucky,may 14
shoebill,michigan,august 13
heron,maine,june 24
shoebill,michigan,march 27
heron,new york,august 06
flamingo,new york,may 20
common teal,michigan,july 25
little grebe,new york,june 14
little grebe,new york,march 26
bald eagle,michigan,august 02
little grebe,kentucky,may 22
stork,kansas,september 21
little grebe,kansas,april 23
flamingo,kansas,september 23
stork,kansas,july 24
shoebill,maine,april 21
long-tailed duck,michigan,july 18
heron,new york,july 07
bald eagle,maine,october 05
flamingo,michigan,june 20
flamingo,michigan,august 10
stork,kansas,october 02
little grebe,missouri,october 07
flamingo,kentucky,october 09
long-tailed duck,maine,august 30
flamingo,kansas,september 07
bald eagle,kentucky,june 09
heron,michigan,june 18
stork,kentucky,may 03
bald eagle,kentucky,may 01
albatross,kansas,july 01
common teal,maine,july 26
heron,kentucky,june 04
bald eagle,new york,august 28
little grebe,michigan,august 27
bald eagle,kentucky,september 05
long-tailed duck,michigan,september 05
shoebill,michigan,june 04
little grebe,maine,june 19
little grebe,missouri,september 04
bald eagle,missouri,july 10
flamingo,missouri,august 31
long-tailed duck,michigan,may 02
long-tailed duck,michigan,july 07
common teal,missouri,may 14
shoebill,missouri,april 15
flamingo,missouri,july 30
albatross,kentucky,july 21
heron,kansas,june 21
little grebe,missouri,august 02
bald eagle,kentucky,august 06
albatross,kansas,september 08
shoebill,maine,june 03
flamingo,new york,july 29
shoebill,missouri,june 17
shoebill,new york,august 19
common teal,kansas,october 14
flamingo,new york,july 27
vulture,michigan,november 01
vulture,maine,september 08
long-tailed duck,kentucky,april 27
vulture,michigan,august 25
shoebill,maine,july 22
albatross,kentucky,june 01
vulture,new york,june 18
vulture,new york,june 07
stork,kentucky,july 06
flamingo,new york,june 19
bald eagle,michigan,june 09
bald eagle,kentucky,june 24
long-tailed duck,missouri,august 05
albatross,new york,august 26
flamingo,new york,july 27
common teal,maine,june 26
heron,michigan,october 13
little grebe,new york,july 09
stork,new york,september 20
heron,new york,july 07
heron,kansas,july 12
bald eagle,new york,september 21
bald eagle,maine,september 07
stork,new york,september 03
shoebill,missouri,september 13
common teal,kansas,may 28
long-tailed duck,new york,july 15
little grebe,kansas,november 15
stork,missouri,june 13
long-tailed duck,kansas,july 27
vulture,missouri,july 19
bald eagle,kentucky,july 16
long-tailed duck,michigan,september 10
stork,new york,august 29
shoebill,missouri,may 31
stork,missouri,june 16
vulture,new york,september 29
shoebill,maine,may 27
flamingo,kansas,september 13
shoebill,kansas,august 29
albatross,kentucky,may 30
little grebe,kentucky,march 26
vulture,kentucky,may 29
bald eagle,michigan,june 02
vulture,new york,june 22
long-tailed duck,kentucky,july 26
albatross,michigan,june 04
long-tailed duck,new york,june 09
flamingo,maine,july 17
stork,kansas,may 22
stork,michigan,october 26
bald eagle,kentucky,june 29
albatross,new york,june 04
flamingo,missouri,july 07
heron,michigan,april 06
vulture,new york,august 07
common teal,kentucky,october 01
common teal,maine,july 02
heron,michigan,april 18
shoebill,maine,july 10
albatross,michigan,may 28
long-tailed duck,new york,may 31
stork,new york,october 23
shoebill,missouri,june 23
long-tailed duck,missouri,august 26
common teal,maine,july 01
long-tailed duck,maine,august 03
heron,missouri,april 16
stork,kansas,june 05
vulture,new york,july 29
common teal,maine,july 24
stork,maine,july 21
bald eagle,missouri,april 21
heron,kentucky,august 07
shoebill,kansas,august 15
albatross,maine,may 23
common teal,kansas,september 08
bald eagle,kansas,may 21
common teal,new york,october 07
stork,kentucky,august 17
long-tailed duck,kansas,may 26
vulture,maine,september 03
vulture,michigan,july 28
long-tailed duck,michigan,october 18
heron,kentucky,august 03
albatross,kansas,august 03
long-tailed duck,new york,june 06
little grebe,michigan,may 28
shoebill,kentucky,august 08
common teal,michigan,august 05
flamingo,maine,october 16
bald eagle,kentucky,september 01
stork,michigan,june 01
common teal,michigan,august 05
heron,new york,june 21
albatross,michigan,june 30
long-tailed duck,michigan,august 30
bald eagle,maine,may 03
heron,maine,september 18
stork,maine,july 08
flamingo,missouri,july 26
long-tailed duck,michigan,october 04
little grebe,michigan,june 07
bald eagle,kentucky,july 01
flamingo,kansas,august 20
little grebe,kansas,june 16
common teal,maine,september 23
albatross,kansas,august 05
albatross,kentucky,july 21
heron,missouri,may 14
shoebill,maine,july 09
flamingo,missouri,june 29
little grebe,kansas,july 03
stork,new york,september 16
flamingo,michigan,august 04
long-tailed duck,maine,june 22
long-tailed duck,maine,october 23
flamingo,kansas,may 13
little grebe,kentucky,march 15
little grebe,maine,july 27
vulture,missouri,november 19
common teal,maine,august 22
albatross,kansas,july 21
shoebill,kentucky,september 11
albatross,kansas,september 26
little grebe,kentucky,september 22
heron,michigan,may 02
bald eagle,missouri,may 04
long-tailed duck,new york,may 08
vulture,kansas,august 17
common teal,kansas,april 05
heron,maine,july 13
heron,maine,may 14
bald eagle,new york,june 28
little grebe,maine,april 21
common teal,michigan,july 23
common teal,kentucky,june 14
little grebe,new york,july 24
stork,missouri,may 25
little grebe,kansas,august 17
albatross,michigan,july 23
vulture,new york,may 19
flamingo,maine,august 10
albatross,michigan,september 08
little grebe,kansas,june 28
albatross,kansas,april 23
stork,new york,july 30
albatross,michigan,june 21
long-tailed duck,kentucky,june 25
shoebill,kentucky,august 03
heron,maine,may 26
stork,maine,june 02
shoebill,michigan,march 10
bald eagle,maine,july 28
vulture,kentucky,august 26
